technique_id,is_subtechnique,technique,tactics,data_source,data_component,event_id,event_name,channel,audit_sub_category,log_source
T1133,,External Remote Services,persistence;initial-access,logon session,logon session metadata,4622,A security package has been loaded by the Local Security Authority.,Security,Security System Extension,Microsoft-Windows-Security-Auditing
T1129,False,Shared Modules,execution,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1129,False,Shared Modules,execution,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1129,False,Shared Modules,execution,module,module load,7,Image loaded.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1129,False,Shared Modules,execution,module,module load,DeviceImageLoadEvents,DeviceImageLoadEvents,,,Microsoft Defender for Endpoint
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1127,False,Trusted Developer Utilities Proxy Execution,defense-evasion,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1125,,Video Capture,collection,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1125,,Video Capture,collection,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1125,,Video Capture,collection,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1125,,Video Capture,collection,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1125,,Video Capture,collection,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1125,,Video Capture,collection,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1124,,System Time Discovery,discovery,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1124,,System Time Discovery,discovery,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1124,,System Time Discovery,discovery,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1124,,System Time Discovery,discovery,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1124,,System Time Discovery,discovery,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1124,,System Time Discovery,discovery,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1124,,System Time Discovery,discovery,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1124,,System Time Discovery,discovery,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1124,,System Time Discovery,discovery,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1124,,System Time Discovery,discovery,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1124,,System Time Discovery,discovery,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1123,,Audio Capture,collection,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1123,,Audio Capture,collection,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1123,,Audio Capture,collection,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1123,,Audio Capture,collection,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1123,,Audio Capture,collection,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1123,,Audio Capture,collection,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1120,,Peripheral Device Discovery,discovery,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1120,,Peripheral Device Discovery,discovery,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1120,,Peripheral Device Discovery,discovery,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1120,,Peripheral Device Discovery,discovery,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1120,,Peripheral Device Discovery,discovery,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1120,,Peripheral Device Discovery,discovery,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1120,,Peripheral Device Discovery,discovery,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1120,,Peripheral Device Discovery,discovery,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1120,,Peripheral Device Discovery,discovery,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1120,,Peripheral Device Discovery,discovery,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1120,,Peripheral Device Discovery,discovery,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1119,False,Automated Collection,collection,file,file access,4656,A handle to an object was requested.,Security,File System,Microsoft-Windows-Security-Auditing
T1119,False,Automated Collection,collection,file,file access,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1119,False,Automated Collection,collection,file,file access,4661,A handle to an object was requested.,Security,SAM,Microsoft-Windows-Security-Auditing
T1119,False,Automated Collection,collection,script,script execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1119,False,Automated Collection,collection,script,script execution,4104,Script Block Logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1119,False,Automated Collection,collection,script,script execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1119,False,Automated Collection,collection,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1119,False,Automated Collection,collection,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1119,False,Automated Collection,collection,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1119,False,Automated Collection,collection,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1115,,Clipboard Data,collection,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1115,,Clipboard Data,collection,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1115,,Clipboard Data,collection,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1115,,Clipboard Data,collection,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1115,,Clipboard Data,collection,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1115,,Clipboard Data,collection,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1114,,Email Collection,collection,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1114,,Email Collection,collection,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1114,,Email Collection,collection,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1114,,Email Collection,collection,network traffic,network connection creation,5156,The Windows Filtering Platform has permitted a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,network traffic,network connection creation,3,Network connection.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1114,,Email Collection,collection,network traffic,network connection creation,DeviceNetworkEvents,DeviceNetworkEvents,,,Microsoft Defender for Endpoint
T1114,,Email Collection,collection,network traffic,network connection creation,5157,The Windows Filtering Platform has blocked a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,network traffic,network connection creation,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,network traffic,network connection creation,5159,The Windows Filtering Platform has blocked a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,network traffic,network connection creation,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,network traffic,network connection creation,5031,The Windows Firewall Service blocked an application from accepting incoming connections on the network.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,network traffic,network connection creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1114,,Email Collection,collection,network traffic,network connection creation,5158,The Windows Filtering Platform has permitted a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,logon session,logon session creation,4624,An account was successfully logged on.,Security,Logon,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,logon session,logon session creation,4778,A session was reconnected to a Window Station.,Security,Other Logon/Logoff Events,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,logon session,logon session creation,DeviceLogonEvents,DeviceLogonEvents,,,Microsoft Defender for Endpoint
T1114,,Email Collection,collection,logon session,logon session creation,4964,Special groups have been assigned to a new logon.,Security,Special Logon,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,file,file access,4656,A handle to an object was requested.,Security,File System,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,file,file access,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1114,,Email Collection,collection,file,file access,4661,A handle to an object was requested.,Security,SAM,Microsoft-Windows-Security-Auditing
T1113,,Screen Capture,collection,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1113,,Screen Capture,collection,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1113,,Screen Capture,collection,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1113,,Screen Capture,collection,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1113,,Screen Capture,collection,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1113,,Screen Capture,collection,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key deletion,12,RegistryEvent (Object create and delete).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key deletion,DeviceRegistryEvents,DeviceRegistryEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key deletion,4657,A registry value was modified.,Security,Registry,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key deletion,4660,An object was deleted.,Security,Registry,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key modification,13,RegistryEvent (Value Set).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key modification,14,RegistryEvent (Key and Value Rename).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key modification,4657,A registry value was modified.,Security,Registry,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key modification,4670,Permissions on an object were changed.,Security,Registry,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key modification,DeviceRegistryEvents,DeviceRegistryEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key creation,12,RegistryEvent (Object create and delete).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key creation,DeviceRegistryEvents,DeviceRegistryEvents,,,Microsoft Defender for Endpoint
T1112,,Modify Registry,defense-evasion,windows registry,windows registry key creation,4657,A registry value was modified.,Security,Registry,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1112,,Modify Registry,defense-evasion,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1112,,Modify Registry,defense-evasion,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1112,,Modify Registry,defense-evasion,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1111,,Multi-Factor Authentication Interception,credential-access,windows registry,windows registry key modification,13,RegistryEvent (Value Set).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1111,,Multi-Factor Authentication Interception,credential-access,windows registry,windows registry key modification,14,RegistryEvent (Key and Value Rename).,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1111,,Multi-Factor Authentication Interception,credential-access,windows registry,windows registry key modification,4657,A registry value was modified.,Security,Registry,Microsoft-Windows-Security-Auditing
T1111,,Multi-Factor Authentication Interception,credential-access,windows registry,windows registry key modification,4670,Permissions on an object were changed.,Security,Registry,Microsoft-Windows-Security-Auditing
T1111,,Multi-Factor Authentication Interception,credential-access,windows registry,windows registry key modification,DeviceRegistryEvents,DeviceRegistryEvents,,,Microsoft Defender for Endpoint
T1111,,Multi-Factor Authentication Interception,credential-access,driver,driver load,6,Driver loaded.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1111,,Multi-Factor Authentication Interception,credential-access,driver,driver load,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1111,,Multi-Factor Authentication Interception,credential-access,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1111,,Multi-Factor Authentication Interception,credential-access,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1110,False,Brute Force,credential-access,command,command execution,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1110,False,Brute Force,credential-access,command,command execution,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1110,False,Brute Force,credential-access,command,command execution,4103,Module logging.,Microsoft-Windows-PowerShell/Operational,,Microsoft-Windows-PowerShell
T1110,False,Brute Force,credential-access,command,command execution,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1110,False,Brute Force,credential-access,user account,user account authentication,4624,An account was successfully logged on.,Security,Logon,Microsoft-Windows-Security-Auditing
T1110,False,Brute Force,credential-access,user account,user account authentication,4625,An account failed to log on.,Security,Account Lockout,Microsoft-Windows-Security-Auditing
T1110,False,Brute Force,credential-access,user account,user account authentication,4648,A logon was attempted using explicit credentials.,Security,Logon,Microsoft-Windows-Security-Auditing
T1110,False,Brute Force,credential-access,user account,user account authentication,DeviceLogonEvents,DeviceLogonEvents,,,Microsoft Defender for Endpoint
T1110,False,Brute Force,credential-access,user account,user account authentication,4776,The domain controller or local computer attempted to validate the credentials for an account.,Security,Credential Validation,Microsoft-Windows-Security-Auditing
T1106,False,Native API,execution,process,os api execution,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1106,False,Native API,execution,process,os api execution,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1106,False,Native API,execution,module,module load,7,Image loaded.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1106,False,Native API,execution,module,module load,DeviceImageLoadEvents,DeviceImageLoadEvents,,,Microsoft Defender for Endpoint
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5156,The Windows Filtering Platform has permitted a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,3,Network connection.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,DeviceNetworkEvents,DeviceNetworkEvents,,,Microsoft Defender for Endpoint
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5157,The Windows Filtering Platform has blocked a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5159,The Windows Filtering Platform has blocked a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5031,The Windows Firewall Service blocked an application from accepting incoming connections on the network.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1105,False,Ingress Tool Transfer,command-and-control,network traffic,network connection creation,5158,The Windows Filtering Platform has permitted a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,file,file creation,DeviceFileEvents,DeviceFileEvents,,,Microsoft Defender for Endpoint
T1105,False,Ingress Tool Transfer,command-and-control,file,file creation,4663,An attempt was made to access an object.,Security,File System,Microsoft-Windows-Security-Auditing
T1105,False,Ingress Tool Transfer,command-and-control,file,file creation,11,FileCreate,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5156,The Windows Filtering Platform has permitted a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,3,Network connection.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,DeviceNetworkEvents,DeviceNetworkEvents,,,Microsoft Defender for Endpoint
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5157,The Windows Filtering Platform has blocked a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5159,The Windows Filtering Platform has blocked a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5031,The Windows Firewall Service blocked an application from accepting incoming connections on the network.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1104,,Multi-Stage Channels,command-and-control,network traffic,network connection creation,5158,The Windows Filtering Platform has permitted a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,5156,The Windows Filtering Platform has permitted a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,3,Network connection.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1102,,Web Service,command-and-control,network traffic,network connection creation,DeviceNetworkEvents,DeviceNetworkEvents,,,Microsoft Defender for Endpoint
T1102,,Web Service,command-and-control,network traffic,network connection creation,5157,The Windows Filtering Platform has blocked a connection.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,5154,The Windows Filtering Platform has permitted an application or service to listen on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,5159,The Windows Filtering Platform has blocked a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,5155,The Windows Filtering Platform has blocked an application or service from listening on a port for incoming connections.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,5031,The Windows Firewall Service blocked an application from accepting incoming connections on the network.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1102,,Web Service,command-and-control,network traffic,network connection creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1102,,Web Service,command-and-control,network traffic,network connection creation,5158,The Windows Filtering Platform has permitted a bind to a local port.,Security,Filtering Platform Connection,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4738,A user account was changed.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4781,The name of an account was changed.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4742,A computer account was changed.,Security,Computer Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1098,False,Account Manipulation,persistence,user account,user account modification,4740,A user account was locked out.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4767,A user account was unlocked.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4722,A user account was enabled.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4717,System security access was granted to an account.,Security,Authentication Policy Change,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4718,System security access was removed from an account.,Security,Authentication Policy Change,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4725,A user account was disabled.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4723,An attempt was made to change an account's password.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,user account,user account modification,4724,An attempt was made to reset an account's password.,Security,User Account Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,process,process creation,4688,A new process has been created.,Security,Process Creation,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,process,process creation,1,Process Creation.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1098,False,Account Manipulation,persistence,process,process creation,DeviceProcessEvents,DeviceProcessEvents,,,Microsoft Defender for Endpoint
T1098,False,Account Manipulation,persistence,process,process creation,8,CreateRemoteThread.,Microsoft-Windows-Sysmon/Operational,,Microsoft-Windows-Sysmon
T1098,False,Account Manipulation,persistence,process,process creation,DeviceEvents,DeviceEvents,,,Microsoft Defender for Endpoint
T1098,False,Account Manipulation,persistence,group,group modification,4728,A member was added to a security-enabled global group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4729,A member was removed from a security-enabled global group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4732,A member was added to a security-enabled local group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4733,A member was removed from a security-enabled local group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4735,A security-enabled local group was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4737,A security-enabled global group was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4755,A security-enabled universal group was changed.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4756,A member was added to a security-enabled universal group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
T1098,False,Account Manipulation,persistence,group,group modification,4757,A member was removed from a security-enabled universal group.,Security,Security Group Management,Microsoft-Windows-Security-Auditing
